Title line:""
LIST2007
LIST2003
LIST2013
LIST2018
VMA3
LIST2001
LIST2011
VMA6
R1.169
LIST2017
Rufa19
D3.15
VMA4
Pop
  Pop1, 0505 0205 0404 0507 0102 1013 0303 0607 0210 0505 0711 0304 0712
  Pop1, 0505 0203 0406 0305 0101 0809 0103 0506 0212 0505 1113 0414 1012
  Pop1, 0405 0305 0306 0707 0101 0307 0303 0310 0213 0505 0910 0310 0710
  Pop1, 0505 0712 0506 0607 0102 0914 0303 0708 0912 0505 0711 1114 0712
  Pop1, 0104 0707 0406 0306 0203 0207 0303 0608 0209 0506 1011 0303 0909
  Pop1, 0505 0310 0404 0506 0102 0406 0303 0000 0206 0505 1111 0314 0707
  Pop1, 0505 0505 0000 0000 0101 0707 0103 0707 0202 0505 0000 0000 0000
  Pop1, 0505 0409 0606 0808 0102 0410 0103 0809 0210 0505 1111 0303 0000
  Pop1, 0305 0305 0405 0709 0101 0707 0303 0608 0205 0505 1212 0306 0707
  Pop1, 0505 0314 0405 0305 0102 0209 0303 0707 0102 0505 1111 0103 0712
  Pop1, 0505 0510 0405 0307 0202 0000 0000 0000 0709 0505 0910 0303 0710
  Pop1, 0505 0116 0607 0305 0101 0414 0303 0107 0202 0505 0911 0000 0000
  Pop1, 0505 0305 0407 0205 0202 0404 0303 0000 1012 0505 0709 0000 0000
  Pop1, 0305 0505 0505 0307 0102 0307 0303 0609 0202 0506 1010 0311 0000
  Pop1, 0305 0508 0505 0203 0101 0407 0303 0606 0202 0506 1011 0000 0000
  Pop1, 0505 0315 0407 0306 0101 0707 0303 0707 0610 0506 1011 0307 0708
  Pop1, 0305 0314 0406 0913 0101 0607 0303 0511 0206 0506 1112 0307 0708
  Pop1, 0505 0309 0406 0709 0101 0509 0303 0810 0202 0505 1112 0312 0404
  Pop1, 0303 0314 0404 0707 0102 0609 0303 0106 0912 0505 1113 0103 0910
  Pop1, 0505 0000 0202 0000 0000 0708 0303 0000 0210 0505 0000 0202 0000
  Pop1, 0505 0707 0405 0408 0108 0710 0103 0408 0209 0505 1111 1010 0707
  Pop1, 0505 0309 0405 0203 0209 0708 0303 0710 0202 0505 1111 0208 0607
  Pop1, 0505 0204 0404 0405 0103 0813 0103 0607 0212 0505 1111 0307 0707
  Pop1, 0405 0306 0505 0707 0102 0204 0303 0808 1010 0505 1111 0303 0000
  Pop1, 0505 0507 0406 0506 0909 0409 0303 0307 0203 0506 1012 0312 1012
  Pop1, 0505 0306 0406 0707 0103 1113 0303 0606 0206 0506 1111 0615 0709
  Pop1, 0505 0000 0000 0000 0000 1010 0303 0000 0202 0505 0000 0102 0708
  Pop1, 0505 0000 0000 0000 0101 0808 0103 0000 0204 0405 0000 0303 0000
  Pop1, 0505 0505 0606 0505 0108 1016 0304 0608 0215 0505 0909 0211 0307
  Pop1, 0304 0306 0406 0707 0105 0310 0303 0911 0215 0505 0909 0312 0707
  Pop1, 0505 0506 0505 0308 0102 1313 0303 0607 0206 0505 0000 0101 0000
  Pop1, 0405 0309 0406 0406 0102 0709 0303 0708 0202 0505 0911 0303 0809
  Pop1, 0505 0303 0607 0508 0101 0513 0304 0710 0202 0505 1112 0000 0909
  Pop1, 0507 0303 0606 0000 0000 1313 0103 0610 0404 0506 0909 0000 0000
  Pop1, 0405 0303 0606 1215 0000 0813 0303 0610 1010 0203 0910 0711 0910
  Pop1, 0405 0303 0406 1216 0000 0816 0303 0608 0613 0506 1212 1313 0713
  Pop1, 0405 0305 0606 1114 0000 0710 0303 0000 0910 0506 0000 0303 0707
  Pop1, 0505 0303 0406 1516 0000 1316 0303 0610 0213 0506 1112 0713 0713
  Pop1, 0505 0505 0406 0507 0203 0813 0000 0000 0205 0505 0000 0103 0709
  Pop1, 0505 0305 0506 0505 0101 0608 0303 0607 0202 0505 1010 0108 0707
  Pop1, 0505 0505 0000 0207 0103 0709 0103 0000 0512 0505 0000 1114 0000
  Pop1, 0505 0305 0506 0608 0102 0712 0303 0808 0203 0505 1112 0312 0715
  Pop1, 0505 0407 0405 0000 0000 0909 0103 0606 0206 0505 0000 0606 0203
  Pop1, 0505 0305 0405 0000 0102 0610 0303 0606 0213 0506 0909 0214 1012
  Pop1, 0505 0406 0405 0000 0102 0407 0303 0107 0210 0505 1112 0314 0201
  Pop1, 0505 0305 0407 0000 0102 0213 0303 0708 0211 0505 1111 0000 0000
  Pop1, 0205 0109 0606 0103 0209 0209 0304 0607 0209 0305 1112 0306 0712
  Pop1, 0405 0310 0404 0303 0102 0405 0103 0810 0206 0506 0709 0307 1010
  Pop1, 0405 0310 0505 0306 0202 0404 0303 0708 0202 0505 1113 0312 0715
  Pop1, 0505 0713 0506 0709 0101 0213 0103 0808 0206 0505 0812 0303 0911
  Pop1, 0505 0505 0405 0108 0202 1213 0103 0606 0206 0505 1113 0000 0000
  Pop1, 0505 0000 0000 0207 0102 0413 0303 0909 0202 0505 1414 0000 0000
  Pop1, 0707 0217 0000 0606 0909 1011 0000 0000 1516 0202 0405 0816 0606
  Pop1, 0405 0506 0506 0305 0202 1212 0103 0808 0213 0505 0912 0411 0812
  Pop1, 0505 0609 0406 0707 0303 0316 0303 0507 0212 0506 0712 0000 0707
  Pop1, 0505 0507 0404 0910 0202 0216 0303 0507 0202 0505 0911 0317 0909
  Pop1, 0505 0508 0405 0000 0000 0716 0304 0507 0203 0505 0913 0303 1111
  Pop1, 0505 0309 0405 0507 0303 0814 0103 0112 0202 0505 1111 0000 0000
  Pop1, 0508 0506 0406 0509 0303 1213 0303 0707 0202 0505 0913 0000 0000
  Pop1, 0405 0307 0406 0208 0101 0707 0103 0505 0208 0505 0707 0000 0000
  Pop1, 0505 0307 0404 0508 0202 0713 0303 0310 1012 0505 1111 0711 0708
  Pop1, 0505 0404 0607 0000 0303 0414 0103 1111 0211 0505 0000 0000 0410
  Pop1, 0505 0305 0404 0203 0202 0410 0103 0808 0210 0505 0711 0715 0510
  Pop1, 0505 0303 0507 0202 0208 0614 0103 0708 0509 0506 0911 0303 0707
  Pop1, 0505 0507 0406 0208 0202 0708 0303 0000 0203 0505 0000 0303 0000
  Pop1, 0405 0606 0406 0808 0101 0713 0303 0707 0203 0506 1113 0304 0711
  Pop1, 0305 0514 0607 0307 0101 0508 0103 0000 0412 0505 1313 0303 0710
  Pop1, 0304 0105 0607 0308 0000 0207 0303 0000 0310 0505 0000 0000 0000
  Pop1, 0405 0306 0000 0707 0000 0407 0303 0000 0203 0506 0000 0000 0000
  Pop1, 0405 0407 0506 0707 0207 0813 0103 0710 0206 0506 1011 0303 0713
  Pop1, 0505 0307 0606 0208 0101 0814 0103 0506 0209 0505 1112 0103 0710
  Pop1, 0000 0000 0000 0707 0707 0000 0303 0606 0306 0506 1010 0103 0909
  Pop1, 0404 0203 0606 0303 0000 0707 0103 0000 0209 0404 0000 0304 0000
  Pop1, 0000 0000 0909 0303 0101 0000 0303 0000 0202 0505 0000 0203 0606
  Pop1, 0505 0303 0000 0000 0000 0707 0303 0000 0303 0505 0000 0404 0000
  Pop1, 0505 0404 0000 0404 0202 1414 0304 0000 0000 0000 0000 0303 0000
  Pop1, 0606 0407 0000 0404 0000 0000 0103 0000 0000 0000 0909 0909 0000
  Pop1, 0505 0305 0507 0107 0102 0212 0103 0707 0102 0505 1111 0103 0709
  Pop1, 0505 0306 0506 0306 0109 0210 0303 0610 0202 0202 0101 0000 1111
  Pop1, 0405 0305 0607 0509 0209 0609 0104 0508 0202 0000 0000 0308 1313
  Pop1, 0505 0303 0101 0707 0000 0210 0303 0707 0202 0505 0707 0707 0202
  Pop1, 0305 0712 0406 0808 0101 0410 0303 0610 0609 0505 1111 0712 0202
  Pop1, 0505 0311 0607 0708 0206 0716 0303 0707 0204 0505 1111 0311 0202
  Pop1, 0305 0314 0606 0101 0102 0707 0303 0606 0510 0106 0000 0304 0000
  Pop1, 0305 0515 0506 0307 0102 0708 0303 0407 0211 0606 0101 0303 0000
  Pop1, 0305 0407 0406 0506 0102 0810 0303 0710 0202 0505 0612 0711 0910
  Pop1, 0505 0305 0406 0308 0101 0710 0103 0508 0611 0505 0912 0310 0913
  Pop1, 0000 0000 0000 0000 0101 0505 0103 0809 1111 0505 0000 0815 0000
  Pop1, 0205 0305 0405 0607 0209 0408 0103 0607 0205 0507 0000 0313 0000
  Pop1, 0505 0304 0405 0307 0109 0408 0303 0607 0203 0505 1111 0109 0710
  Pop1, 0505 0204 0406 0813 0102 0814 0303 0607 0203 0505 0812 0103 0909
  Pop1, 0505 0305 0606 0707 0102 0607 0103 0610 1011 0505 0712 0303 0707
  Pop1, 0505 0505 0000 0505 0000 0909 0303 0000 0203 0000 0710 0109 0710
  Pop1, 0505 0505 0506 0609 0000 0707 0303 1111 0205 0505 1113 0303 0000
  Pop1, 0505 0407 0505 0809 0108 0316 0103 1010 0101 0000 0000 0310 0000
  Pop1, 0505 0304 0405 0000 0000 0716 0303 0606 0202 0505 0000 0312 0000
  Pop1, 0405 0507 0607 0313 0101 0416 0303 0707 0203 0000 0000 0303 0000
  Pop1, 0305 0405 0606 0304 0108 0407 0304 0000 0202 0000 0000 1012 0000
  Pop1, 0505 0000 0000 0303 0000 0505 0203 0000 0203 0505 0000 0303 0000 
